"Locality","DailyAvgNewCasesPast7Days","TotalCases","State","Date","TotalCases7DaysAgo","NewCasesPast7Days","FIPS-Code","PercentIncreaseTotalCasesPast7Days"
"Maricopa","0","2","Arizona","3/9/20","1","1","04013","100"
"Pinal","0","2","Arizona","3/9/20","0","2","04021","1"
"Alameda","0","2","California","3/9/20","0","2","06001","1"
"Contra Costa","1","9","California","3/9/20","0","9","06013","1"
"Fresno","0","1","California","3/9/20","0","1","06019","1"
"Humboldt","0","1","California","3/9/20","1","0","06023","0"
"Los Angeles","2","14","California","3/9/20","1","13","06037","1300"
"Madera","0","1","California","3/9/20","0","1","06039","1"
"Orange","0","4","California","3/9/20","1","3","06059","300"
"Placer","1","7","California","3/9/20","1","6","06061","600"
"Riverside","0","1","California","3/9/20","0","1","06065","1"
"Sacramento","0","2","California","3/9/20","2","0","06067","0"
"San Benito","0","2","California","3/9/20","2","0","06069","0"
"San Diego","0","3","California","3/9/20","2","1","06073","50"
"San Francisco","1","9","California","3/9/20","0","9","06075","1"
"San Mateo","0","2","California","3/9/20","1","1","06081","100"
"Santa Clara","4","38","California","3/9/20","9","29","06085","322.22"
"Shasta","0","1","California","3/9/20","0","1","06089","1"
"Sonoma","0","3","California","3/9/20","1","2","06097","200"
"Yolo","0","1","California","3/9/20","0","1","06113","1"
"Arapahoe","0","1","Colorado","3/9/20","0","1","08005","1"
"Denver","0","3","Colorado","3/9/20","0","3","08031","1"
"Douglas","0","3","Colorado","3/9/20","0","3","08035","1"
"Eagle","0","2","Colorado","3/9/20","0","2","08037","1"
"El Paso","0","1","Colorado","3/9/20","0","1","08041","1"
"Jefferson","0","1","Colorado","3/9/20","0","1","08059","1"
"Larimer","0","1","Colorado","3/9/20","0","1","08069","1"
"Broward","0","3","Florida","3/9/20","0","3","12011","1"
"Charlotte","0","1","Florida","3/9/20","0","1","12015","1"
"Hillsborough","0","2","Florida","3/9/20","1","1","12057","100"
"Lee","0","2","Florida","3/9/20","0","2","12071","1"
"Manatee","0","2","Florida","3/9/20","0","2","12081","1"
"Okaloosa","0","1","Florida","3/9/20","0","1","12091","1"
"Santa Rosa","0","1","Florida","3/9/20","0","1","12113","1"
"Volusia","0","1","Florida","3/9/20","0","1","12127","1"
"Cherokee","0","1","Georgia","3/9/20","0","1","13057","1"
"Cobb","0","3","Georgia","3/9/20","0","3","13067","1"
"Fulton","1","5","Georgia","3/9/20","0","5","13121","1"
"Polk","0","1","Georgia","3/9/20","0","1","13233","1"
"Honolulu","0","1","Hawaii","3/9/20","0","1","15003","1"
"Cook","0","7","Illinois","3/9/20","4","3","17031","75"
"Hendricks","0","2","Indiana","3/9/20","0","2","18063","1"
"Marion","0","1","Indiana","3/9/20","0","1","18097","1"
"Johnson","0","3","Iowa","3/9/20","0","3","19103","1"
"Johnson","0","1","Kansas","3/9/20","0","1","20091","1"
"Fayette","0","1","Kentucky","3/9/20","0","1","21067","1"
"Harrison","0","2","Kentucky","3/9/20","0","2","21097","1"
"Jefferson","0","1","Kentucky","3/9/20","0","1","21111","1"
"Harford","0","1","Maryland","3/9/20","0","1","24025","1"
"Montgomery","1","4","Maryland","3/9/20","0","4","24031","1"
"Berkshire","0","1","Massachusetts","3/9/20","0","1","25003","1"
"Middlesex","1","7","Massachusetts","3/9/20","0","7","25017","1"
"Norfolk","1","6","Massachusetts","3/9/20","0","6","25021","1"
"Suffolk","1","8","Massachusetts","3/9/20","1","7","25025","700"
"Carver","0","1","Minnesota","3/9/20","0","1","27019","1"
"Ramsey","0","1","Minnesota","3/9/20","0","1","27123","1"
"St. Louis","0","1","Missouri","3/9/20","0","1","29189","1"
"Douglas","0","3","Nebraska","3/9/20","0","3","31055","1"
"Clark","0","2","Nevada","3/9/20","0","2","32003","1"
"Washoe","0","2","Nevada","3/9/20","0","2","32031","1"
"Grafton","0","3","New Hampshire","3/9/20","1","2","33009","200"
"Rockingham","0","1","New Hampshire","3/9/20","0","1","33015","1"
"Bergen","1","4","New Jersey","3/9/20","0","4","34003","1"
"Hudson","0","1","New Jersey","3/9/20","0","1","34017","1"
"Nassau","2","17","New York","3/9/20","0","17","36059","1"
"New York","3","19","New York","3/9/20","1","18","36061","1800"
"Rockland","1","4","New York","3/9/20","0","4","36087","1"
"Saratoga","0","2","New York","3/9/20","0","2","36091","1"
"Suffolk","0","1","New York","3/9/20","0","1","36103","1"
"Ulster","0","1","New York","3/9/20","0","1","36111","1"
"Westchester","14","98","New York","3/9/20","0","98","36119","1"
"Chatham","0","1","North Carolina","3/9/20","0","1","37037","1"
"Wake","0","1","North Carolina","3/9/20","0","1","37183","1"
"Tulsa","0","1","Oklahoma","3/9/20","0","1","40143","1"
"Douglas","0","1","Oregon","3/9/20","0","1","41019","1"
"Jackson","0","2","Oregon","3/9/20","0","2","41029","1"
"Klamath","0","1","Oregon","3/9/20","0","1","41035","1"
"Marion","0","1","Oregon","3/9/20","0","1","41047","1"
"Umatilla","0","1","Oregon","3/9/20","1","0","41059","0"
"Washington","1","8","Oregon","3/9/20","2","6","41067","300"
"Delaware","0","1","Pennsylvania","3/9/20","0","1","42045","1"
"Montgomery","1","5","Pennsylvania","3/9/20","0","5","42091","1"
"Wayne","0","1","Pennsylvania","3/9/20","0","1","42127","1"
"Providence","0","3","Rhode Island","3/9/20","2","1","44007","50"
"Charleston","0","1","South Carolina","3/9/20","0","1","45019","1"
"Kershaw","0","1","South Carolina","3/9/20","0","1","45055","1"
"Spartanburg","0","1","South Carolina","3/9/20","0","1","45083","1"
"Davidson","0","1","Tennessee","3/9/20","0","1","47037","1"
"Shelby","0","1","Tennessee","3/9/20","0","1","47157","1"
"Williamson","0","1","Tennessee","3/9/20","0","1","47187","1"
"Collin","0","1","Texas","3/9/20","0","1","48085","1"
"Fort Bend","1","6","Texas","3/9/20","0","6","48157","1"
"Harris","1","6","Texas","3/9/20","0","6","48201","1"
"Davis","0","1","Utah","3/9/20","0","1","49011","1"
"Bennington","0","1","Vermont","3/9/20","0","1","50003","1"
"Fairfax","0","2","Virginia","3/9/20","0","2","51059","1"
"Clark","0","1","Washington","3/9/20","0","1","53011","1"
"Grant","0","1","Washington","3/9/20","0","1","53025","1"
"Jefferson","0","1","Washington","3/9/20","0","1","53031","1"
"King","10","83","Washington","3/9/20","14","69","53033","492.86"
"Kittitas","0","1","Washington","3/9/20","0","1","53037","1"
"Pierce","1","4","Washington","3/9/20","0","4","53053","1"
"Snohomish","4","31","Washington","3/9/20","4","27","53061","675"
